date,Holiday,Standard,Summer,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA_E
2021/1/19 12:00,1,0,0,0,6.5,70,8,88.44
2021/1/19 13:00,1,0,0,0,6.5,73,12,89.58
2021/1/19 14:00,1,0,0,0,6.2,74,10,85.45
2021/1/19 15:00,1,0,0,0,6.6,73,7,80.96
2021/1/19 16:00,1,0,0,0,6.4,74,7,80.44
2021/1/19 17:00,1,0,0,0,6.5,76,6,80.92
2021/1/19 18:00,1,0,0,0,7.1,68,11,86.34
2021/1/19 19:00,1,0,0,0,6.9,70,16,92.3
2021/1/19 20:00,1,0,0,0,7,76,17,93.37
2021/1/19 21:00,1,0,0,0,6.4,75,11,84.02
2021/1/19 22:00,1,0,0,0,6.3,76,5,76.16
2021/1/19 23:00,1,0,0,0,6.3,76,2,69.15
2021/1/20 00:00,1,0,0,0,6.4,76,3,60.67
2021/1/20 01:00,1,0,0,0,6.5,79,3,56.09
2021/1/20 02:00,1,0,0,0,6.6,78,3,54.92
2021/1/20 03:00,1,0,0,0,6.4,81,3,54.48
2021/1/20 04:00,1,0,0,0,6.2,83,5,54.22
2021/1/20 05:00,1,0,0,0,6.5,83,5,57.47
2021/1/20 06:00,1,0,0,0,6.3,85,5,71.58
2021/1/20 07:00,1,0,0,0,7.1,82,3,97.07
2021/1/20 08:00,1,0,0,0,6.7,84,5,100.02
2021/1/20 09:00,1,0,0,0,6.8,85,3,96.23
2021/1/20 10:00,1,0,0,0,6.8,86,6,89.52
2021/1/20 11:00,1,0,0,0,7.2,85,4,85.2
2021/1/20 12:00,1,0,0,0,7.4,84,1,87.2
2021/1/20 13:00,1,0,0,0,7.6,85,5,87.91
2021/1/20 14:00,1,0,0,0,7.9,84,3,85.07
2021/1/20 15:00,1,0,0,0,8,84,3,81.39
2021/1/20 16:00,1,0,0,0,8,85,2,81.1
2021/1/20 17:00,1,0,0,0,8.1,85,7,81.19
2021/1/20 18:00,1,0,0,0,8.2,84,7,87.01
2021/1/20 19:00,1,0,0,0,8.1,83,3,91.88
2021/1/20 20:00,1,0,0,0,7.9,87,4,95.19
2021/1/20 21:00,1,0,0,0,7.7,86,5,86.79
2021/1/20 22:00,1,0,0,0,7.8,86,2,77.22
2021/1/20 23:00,1,0,0,0,7.8,87,3,70.95
2021/1/21 00:00,1,0,0,0,7.5,89,3,62.67
2021/1/21 01:00,1,0,0,0,7.4,90,3,57.65
2021/1/21 02:00,1,0,0,0,7.4,90,3,56.87
2021/1/21 03:00,1,0,0,0,7.2,90,4,56.61
2021/1/21 04:00,1,0,0,0,7.1,91,3,55.76
2021/1/21 05:00,1,0,0,0,8,90,4,59.05
2021/1/21 06:00,1,0,0,0,7.8,90,5,73.45
2021/1/21 07:00,1,0,0,0,7.9,91,4,99.58
2021/1/21 08:00,1,0,0,0,8,91,2,101.4
2021/1/21 09:00,1,0,0,0,8.7,90,2,99.27
2021/1/21 10:00,1,0,0,0,8.8,89,2,92.9
2021/1/21 11:00,1,0,0,0,9.1,88,3,87.87
2021/1/21 12:00,1,0,0,0,9.6,91,8,88.62
2021/1/21 13:00,1,0,0,0.1,9.6,90,5,89.95
2021/1/21 14:00,1,0,0,0,9.9,88,2,86.54
2021/1/21 15:00,1,0,0,0,9.9,88,3,82.27
2021/1/21 16:00,1,0,0,0,10.1,88,3,80.42
2021/1/21 17:00,1,0,0,0,9.8,90,4,86.1542112
2021/1/21 18:00,1,0,0,0,10,90,4,88.14054914
2021/1/21 19:00,1,0,0,0.2,9.8,90,4,89.40276135
2021/1/21 20:00,1,0,0,0.1,9.6,91,3,88.80923625
2021/1/21 21:00,1,0,0,0.6,9.6,94,3,85.42620932
2021/1/21 22:00,1,0,0,0,10.1,91,6,79.11612286
2021/1/21 23:00,1,0,0,0.1,10.3,95,5,70.8269872
2021/1/22 00:00,1,0,0,0,10.3,94,5,62.33482829
2021/1/22 01:00,1,0,0,0,10.1,95,8,55.59296449
2021/1/22 02:00,1,0,0,0,9.8,96,5,52.09202889
2021/1/22 03:00,1,0,0,0,12.1,81,7,52.55345448
2021/1/22 04:00,1,0,0,0,14.5,57,23,61.71
2021/1/22 05:00,1,0,0,0.4,12.9,67,26,58.57
2021/1/22 06:00,1,0,0,1.2,11.7,79,20,72.23
2021/1/22 07:00,1,0,0,0,12.7,73,20,97.69
2021/1/22 08:00,1,0,0,0,12.8,72,18,102.61
2021/1/22 09:00,1,0,0,0,12.9,73,15,95.91
2021/1/22 10:00,1,0,0,0,12.1,81,13,90.68
2021/1/22 11:00,1,0,0,0,11.7,85,9,87.39
2021/1/22 12:00,1,0,0,0,10.9,87,7,86.85
2021/1/22 13:00,1,0,0,0.1,10.7,90,5,88.36
2021/1/22 14:00,1,0,0,0,11.7,88,6,84.68
2021/1/22 15:00,1,0,0,0.1,14.6,66,15,81.85
2021/1/22 16:00,1,0,0,0.3,13.2,78,14,81.1
2021/1/22 17:00,1,0,0,0.4,13,82,14,83.85
2021/1/22 18:00,1,0,0,0.1,13,78,19,86.92
2021/1/22 19:00,1,0,0,0,13.3,76,23,89.95
2021/1/22 20:00,1,0,0,0.1,13.4,79,21,91.83
2021/1/22 21:00,1,0,0,0.4,13.3,82,18,82.71
2021/1/22 22:00,1,0,0,1,13.2,83,17,75.53
2021/1/22 23:00,1,0,0,0.4,13,83,19,69.88
2021/1/23 00:00,1,0,0,2,12.7,84,20,62.66
2021/1/23 01:00,1,0,0,1.5,12.4,86,23,57.65
2021/1/23 02:00,1,0,0,0,13,75,16,55.49
2021/1/23 03:00,1,0,0,0,12.7,73,20,55.42
2021/1/23 04:00,1,0,0,0,12.3,76,21,55.24
2021/1/23 05:00,1,0,0,0,12.6,77,16,56.44
2021/1/23 06:00,1,0,0,0,12.7,75,19,62.44
2021/1/23 07:00,1,0,0,0,12.7,72,18,75.67
2021/1/23 08:00,1,0,0,0,12.2,77,15,92.09
2021/1/23 09:00,1,0,0,0.5,11.9,77,17,104.66
2021/1/23 10:00,1,0,0,0.4,9.8,87,12,105.99
2021/1/23 11:00,1,0,0,1.3,9.7,85,12,101.87
2021/1/23 12:00,1,0,0,0,11.2,82,9,100.17
2021/1/23 13:00,1,0,0,0,11.3,61,18,98.14
2021/1/23 14:00,1,0,0,0,10,74,22,92.99
2021/1/23 15:00,1,0,0,1.7,8.6,86,22,85.87
2021/1/23 16:00,1,0,0,2.4,8.4,83,17,85.8
2021/1/23 17:00,1,0,0,0.7,8.3,84,11,85.42
2021/1/23 18:00,1,0,0,0.2,8.3,87,11,85.37
2021/1/23 19:00,1,0,0,0,8.3,84,16,86.72
2021/1/23 20:00,1,0,0,0,8,85,17,88.54
2021/1/23 21:00,1,0,0,0,8.3,83,25,83.02
2021/1/23 22:00,1,0,0,0,8.2,86,17,76.82
2021/1/23 23:00,1,0,0,0,7.9,85,12,70.37
2021/1/24 00:00,1,0,0,0,7.9,83,10,64.36
2021/1/24 01:00,1,0,0,0,8.1,80,5,58.16
2021/1/24 02:00,1,0,0,0.1,8.1,82,5,56.3
2021/1/24 03:00,1,0,0,0,8,84,9,54.97
2021/1/24 04:00,1,0,0,0,8,82,9,54.91
2021/1/24 05:00,1,0,0,0,8.2,80,8,55.83
2021/1/24 06:00,1,0,0,0,8.1,80,10,59.36
2021/1/24 07:00,1,0,0,0,7.6,82,8,69.97
2021/1/24 08:00,1,0,0,0,7.7,79,8,88.44
2021/1/24 09:00,1,0,0,0,8.1,79,5,105.12
2021/1/24 10:00,1,0,0,0,8,82,3,110.99
2021/1/24 11:00,1,0,0,0,8.9,80,4,104.53
2021/1/24 12:00,1,0,0,0,8.5,82,4,102.61
2021/1/24 13:00,1,0,0,0,9.1,76,14,98.15
2021/1/24 14:00,1,0,0,1.5,8.1,80,7,91.78
2021/1/24 15:00,1,0,0,0.9,7.4,80,12,86.55
2021/1/24 16:00,1,0,0,0.4,7.4,81,17,84.49
2021/1/24 17:00,1,0,0,0,7.5,73,31,88.33
2021/1/24 18:00,1,0,0,0,7.5,72,22,90.16
2021/1/24 19:00,1,0,0,0,7.6,69,7,95.44
2021/1/24 20:00,1,0,0,0,7.2,68,6,93.87
2021/1/24 21:00,1,0,0,0,7.3,65,6,84.26
2021/1/24 22:00,1,0,0,0,6.8,70,8,75.1
2021/1/24 23:00,1,0,0,0,5.9,71,8,70.15
2021/1/25 00:00,1,0,0,0,5.9,68,9,62.23
2021/1/25 01:00,1,0,0,0,5.2,71,5,56.92
2021/1/25 02:00,1,0,0,0,5.1,69,7,55.16
2021/1/25 03:00,1,0,0,0,5.5,67,8,54.39
2021/1/25 04:00,1,0,0,0,5.5,67,7,54.74
2021/1/25 05:00,1,0,0,0,5.4,59,6,57.97
2021/1/25 06:00,1,0,0,0,5.8,63,12,72.21
2021/1/25 07:00,1,0,0,0,5.8,61,10,98
2021/1/25 08:00,1,0,0,0,5.7,62,10,103.1
2021/1/25 09:00,1,0,0,0,5.9,61,13,101.14
2021/1/25 10:00,1,0,0,0,6.9,61,15,95.24
2021/1/25 11:00,1,0,0,0,7.6,62,14,88.78
2021/1/25 12:00,1,0,0,0,7.7,59,19,88.55
2021/1/25 13:00,1,0,0,0,8.3,58,21,89.68
2021/1/25 14:00,1,0,0,0,8.9,56,19,86.88
2021/1/25 15:00,1,0,0,0,8.5,50,18,82.54
2021/1/25 16:00,1,0,0,0,8.2,52,8,79.73
2021/1/25 17:00,1,0,0,0,7.7,54,12,80.59
2021/1/25 18:00,1,0,0,0,6.9,57,16,87.37
2021/1/25 19:00,1,0,0,0,6.8,56,15,91.92
2021/1/25 20:00,1,0,0,0,6,60,16,95.47
2021/1/25 21:00,1,0,0,0,5.8,56,9,85.62
2021/1/25 22:00,1,0,0,0,6.2,55,8,74.14
2021/1/25 23:00,1,0,0,0,5.8,52,10,69.14
2021/1/26 00:00,1,0,0,0,5.5,52,7,60.5
2021/1/26 01:00,1,0,0,0,5.6,48,7,55.73
2021/1/26 02:00,1,0,0,0,5.6,49,6,54.35
2021/1/26 03:00,1,0,0,0,5.5,57,8,53.88
2021/1/26 04:00,1,0,0,0,5,54,12,54.28
2021/1/26 05:00,1,0,0,0,4.7,55,17,57.46
2021/1/26 06:00,1,0,0,0,4.5,57,19,71.17
2021/1/26 07:00,1,0,0,0,4.3,57,8,98.1
2021/1/26 08:00,1,0,0,0,4.1,60,8,101.62
2021/1/26 09:00,1,0,0,0,5.4,58,4,98.64
2021/1/26 10:00,1,0,0,0,6.8,51,3,90.93
2021/1/26 11:00,1,0,0,0,7.4,56,2,87.14
2021/1/26 12:00,1,0,0,0,7.1,58,4,87.98
2021/1/26 13:00,1,0,0,0,7.5,54,8,89.69
2021/1/26 14:00,1,0,0,0,8,51,9,86.89
2021/1/26 15:00,1,0,0,0,7.9,52,14,80.39
2021/1/26 16:00,1,0,0,0,7.9,53,12,78.29
2021/1/26 17:00,1,0,0,0,7.6,53,9,81.34
2021/1/26 18:00,1,0,0,0,7.1,54,8,86.7
2021/1/26 19:00,1,0,0,0,5.9,61,8,91.93
2021/1/26 20:00,1,0,0,0,5.4,67,6,94.38
2021/1/26 21:00,1,0,0,0,5,67,7,85.2
2021/1/26 22:00,1,0,0,0,4.6,69,7,75.1
2021/1/26 23:00,1,0,0,0,4.2,72,4,70.37
2021/1/27 00:00,1,0,0,0,4.1,76,5,60.82
2021/1/27 01:00,1,0,0,0,4,75,5,56.22
2021/1/27 02:00,1,0,0,0,4.3,73,8,54.69
2021/1/27 03:00,1,0,0,0,3.3,69,6,53.66
2021/1/27 04:00,1,0,0,0,3.3,68,5,54.11
2021/1/27 05:00,1,0,0,0,3.2,67,5,57.36
2021/1/27 06:00,1,0,0,0,3.3,61,6,72.2
2021/1/27 07:00,1,0,0,0,3.1,65,5,98.21
2021/1/27 08:00,1,0,0,0,3,63,4,100.79
2021/1/27 09:00,1,0,0,0,4.3,52,8,98.07
2021/1/27 10:00,1,0,0,0,6.7,63,6,92.66
2021/1/27 11:00,1,0,0,0,6.8,64,3,87.43
2021/1/27 12:00,1,0,0,0,6.5,64,5,87.21
2021/1/27 13:00,1,0,0,0,6.9,61,5,90.27
2021/1/27 14:00,1,0,0,0,7.2,57,5,84.89
2021/1/27 15:00,1,0,0,0,7,67,12,80.02
2021/1/27 16:00,1,0,0,0,7.4,59,11,80.91
2021/1/27 17:00,1,0,0,0,7.4,54,10,81.45
2021/1/27 18:00,1,0,0,0,7.1,63,5,86.19
2021/1/27 19:00,1,0,0,0,6.8,61,4,92.22
2021/1/27 20:00,1,0,0,0,6.2,62,5,94.54
2021/1/27 21:00,1,0,0,0,5.8,51,4,87
2021/1/27 22:00,1,0,0,0,5.9,50,5,75.57
2021/1/27 23:00,1,0,0,0,4.8,57,4,69.53
2021/1/28 00:00,1,0,0,0,4.5,61,7,61.64
2021/1/28 01:00,1,0,0,0,4.2,61,6,56.3
2021/1/28 02:00,1,0,0,0,4.5,61,5,54.84
2021/1/28 03:00,1,0,0,0,3.8,69,5,53.98
2021/1/28 04:00,1,0,0,0,3.4,73,4,54.84
2021/1/28 05:00,1,0,0,0,3.6,75,4,58.23
2021/1/28 06:00,1,0,0,0,4,69,6,73.33
2021/1/28 07:00,1,0,0,0,4,68,5,101.37
2021/1/28 08:00,1,0,0,0,4.6,61,8,102.08
2021/1/28 09:00,1,0,0,0,5.6,61,10,97.98
2021/1/28 10:00,1,0,0,0,6.3,60,10,91.67
2021/1/28 11:00,1,0,0,0,7.3,57,9,87.12
2021/1/28 12:00,1,0,0,0,7.7,57,12,89.35
2021/1/28 13:00,1,0,0,0,7.8,53,12,90.48
2021/1/28 14:00,1,0,0,0,8,54,14,86.09
2021/1/28 15:00,1,0,0,0,7.9,64,19,79.77
2021/1/28 16:00,1,0,0,0.3,6.2,74,17,79.52
2021/1/28 17:00,1,0,0,0,5.6,76,15,82.22
2021/1/28 18:00,1,0,0,0,5.7,76,12,87.62
2021/1/28 19:00,1,0,0,0,6.2,74,10,92.24
2021/1/28 20:00,1,0,0,0,6.5,73,5,93.88
2021/1/28 21:00,1,0,0,0,6.7,73,4,85.18
2021/1/28 22:00,1,0,0,0,6.9,73,3,74.77
2021/1/28 23:00,1,0,0,0,6.9,77,5,81.53
2021/1/29 00:00,1,0,0,0,6.7,78,5,78.32
2021/1/29 01:00,1,0,0,0,6.9,80,5,73.68
2021/1/29 02:00,1,0,0,0,6.1,83,13,71.7
2021/1/29 03:00,1,0,0,0,5.9,84,9,56.84
2021/1/29 04:00,1,0,0,0,6,82,4,57.48
2021/1/29 05:00,1,0,0,0,5.8,84,6,58.13
2021/1/29 06:00,1,0,0,0,5.5,87,5,72.43
2021/1/29 07:00,1,0,0,0,5.7,87,3,96.32
2021/1/29 08:00,1,0,0,0,6.3,83,5,100.93
2021/1/29 09:00,1,0,0,0,6.4,81,6,96.27
2021/1/29 10:00,1,0,0,0,7.1,76,6,91.96
2021/1/29 11:00,1,0,0,0,6.7,80,5,87.39
2021/1/29 12:00,1,0,0,0,6.8,81,6,88.84
2021/1/29 13:00,1,0,0,0,7.5,81,6,91.13
2021/1/29 14:00,1,0,0,0,7.5,82,7,86.69
2021/1/29 15:00,1,0,0,0,7.4,85,9,82.65
2021/1/29 16:00,1,0,0,0,7.4,86,7,82.4
2021/1/29 17:00,1,0,0,0,7.7,86,5,82.41
2021/1/29 18:00,1,0,0,0,8,86,7,86.12
2021/1/29 19:00,1,0,0,0,6.3,90,12,91.44
2021/1/29 20:00,1,0,0,0,6.3,90,6,90.83
2021/1/29 21:00,1,0,0,0,6.5,90,3,82.77
2021/1/29 22:00,1,0,0,0,6.6,89,3,76.22
2021/1/29 23:00,1,0,0,0,6.5,90,5,69.52
2021/1/30 00:00,1,0,0,0,6.7,89,4,62.61
2021/1/30 01:00,1,0,0,0,6.5,84,8,57.46
2021/1/30 02:00,1,0,0,0,6.6,85,4,55.56
2021/1/30 03:00,1,0,0,0,6.6,84,5,54.77
2021/1/30 04:00,1,0,0,0,6.5,86,6,55.04
2021/1/30 05:00,1,0,0,0,6.7,87,6,56.69
2021/1/30 06:00,1,0,0,0,6.1,87,8,62.37
2021/1/30 07:00,1,0,0,0,6.1,87,4,76.07
2021/1/30 08:00,1,0,0,0,5.9,88,9,96.19
2021/1/30 09:00,1,0,0,0,6.3,87,6,109.42
2021/1/30 10:00,1,0,0,0,7.3,87,5,107.96
2021/1/30 11:00,1,0,0,0,7.7,86,5,101.72
2021/1/30 12:00,1,0,0,0,8,87,7,97.75
2021/1/30 13:00,1,0,0,0,8.1,87,9,100.56
2021/1/30 14:00,1,0,0,0,7.8,87,15,92.39
2021/1/30 15:00,1,0,0,0,7.4,88,9,85.7
2021/1/30 16:00,1,0,0,0,7.8,89,10,84.47
2021/1/30 17:00,1,0,0,0,7.9,89,12,84.13
2021/1/30 18:00,1,0,0,0,7.8,89,4,86.82
2021/1/30 19:00,1,0,0,0,8,89,4,88.09
2021/1/30 20:00,1,0,0,0.1,8.5,90,5,88.76
2021/1/30 21:00,1,0,0,0.1,8.7,88,10,81.73
2021/1/30 22:00,1,0,0,0,9.6,86,5,76.18
2021/1/30 23:00,1,0,0,0,11.2,83,5,69.91
2021/1/31 00:00,1,0,0,0,11,84,6,63.91
2021/1/31 01:00,1,0,0,1.9,10.4,89,10,57.99
2021/1/31 02:00,1,0,0,2.1,10.5,89,8,55.44
2021/1/31 03:00,1,0,0,1.7,10.5,87,10,54.36
2021/1/31 04:00,1,0,0,1.3,10.5,82,13,54.72
2021/1/31 05:00,1,0,0,0.9,11,80,15,55.81
2021/1/31 06:00,1,0,0,0,11,75,25,58.9
2021/1/31 07:00,1,0,0,0.1,10.1,73,26,68.58
2021/1/31 08:00,1,0,0,0,8.7,73,33,87.83
2021/1/31 09:00,1,0,0,0,8.3,70,37,102.76
2021/1/31 10:00,1,0,0,0,7,72,51,108.43
2021/1/31 11:00,1,0,0,0.1,6.7,69,53,105.55
2021/1/31 12:00,1,0,0,0,6.3,68,57,104.56
2021/1/31 13:00,1,0,0,0,6.5,64,60,96.51
2021/1/31 14:00,1,0,0,0,6.3,63,61,91.05
2021/1/31 15:00,1,0,0,0,6.6,62,68,84.53
2021/1/31 16:00,1,0,0,0,6.4,64,62,84.71
2021/1/31 17:00,1,0,0,0,5.9,59,37,88.47
2021/1/31 18:00,1,0,0,0,6,59,13,90.15
2021/1/31 19:00,1,0,0,0,5.6,60,13,94.7
2021/1/31 20:00,1,0,0,0,5.5,62,12,94.35
2021/1/31 21:00,1,0,0,0,5.5,62,10,84.43
2021/1/31 22:00,1,0,0,0,5.4,60,13,75.46
2021/1/31 23:00,1,0,0,0,5.6,60,14,69.21
2021/2/1 00:00,1,0,0,0,5.6,60,12,61.18
2021/2/1 01:00,1,0,0,0,5.5,60,18,56.55
2021/2/1 02:00,1,0,0,0,5.4,60,17,54.95
2021/2/1 03:00,1,0,0,0,5.3,62,19,54.88
2021/2/1 04:00,1,0,0,0,4.9,67,19,55.45
2021/2/1 05:00,1,0,0,0,4.6,63,25,57.93
2021/2/1 06:00,1,0,0,0,4.9,60,22,73.49
2021/2/1 07:00,1,0,0,0,5.1,60,20,102.53
2021/2/1 08:00,1,0,0,0,5.3,60,14,104.19
2021/2/1 09:00,1,0,0,0,5.8,60,19,101.12
2021/2/1 10:00,1,0,0,0,6.8,57,16,95.07
2021/2/1 11:00,1,0,0,0,8.3,57,10,89.34
2021/2/1 12:00,1,0,0,0,9.7,57,5,91
2021/2/1 13:00,1,0,0,0,8.9,62,6,89.98
2021/2/1 14:00,1,0,0,0,9.2,67,9,87.6
2021/2/1 15:00,1,0,0,0,9.3,70,11,82.74
2021/2/1 16:00,1,0,0,0,9.2,70,10,81.28
2021/2/1 17:00,1,0,0,0,8.7,73,9,82.79
2021/2/1 18:00,1,0,0,0,8.7,74,8,88.95
2021/2/1 19:00,1,0,0,0,8.5,75,6,93.61
2021/2/1 20:00,1,0,0,0,8.4,76,5,95.19
2021/2/1 21:00,1,0,0,0,8.4,77,4,86.35
2021/2/1 22:00,1,0,0,0,8.6,76,3,74.96
2021/2/1 23:00,1,0,0,0,8.6,78,5,69.51
2021/2/2 00:00,1,0,0,0,8.8,76,4,61.94
2021/2/2 01:00,1,0,0,0,8.6,77,4,56.95
2021/2/2 02:00,1,0,0,0,8.8,76,4,54.66
2021/2/2 03:00,1,0,0,0,8.6,77,3,54.43
2021/2/2 04:00,1,0,0,0,8.7,79,3,55.2
2021/2/2 05:00,1,0,0,0,8.7,82,2,57.91
2021/2/2 06:00,1,0,0,0,8.7,79,4,73.03
2021/2/2 07:00,1,0,0,0,8.7,77,5,101.49
2021/2/2 08:00,1,0,0,0,8.7,76,3,101.09
2021/2/2 09:00,1,0,0,0,9.1,75,3,96.66
2021/2/2 10:00,1,0,0,0,9.1,76,3,91.28
2021/2/2 11:00,1,0,0,0,9.2,80,6,86.28
2021/2/2 12:00,1,0,0,0,9.4,81,8,86.88
2021/2/2 13:00,1,0,0,0,10.2,78,5,87.82
2021/2/2 14:00,1,0,0,0,9.7,82,7,85.26
2021/2/2 15:00,1,0,0,0,10.3,81,6,79.66
2021/2/2 16:00,1,0,0,0,9.6,81,4,79.48
2021/2/2 17:00,1,0,0,0,9.6,80,3,79.49
2021/2/2 18:00,1,0,0,0,9.5,83,5,87.53
2021/2/2 19:00,1,0,0,0,8.9,83,4,92.19
2021/2/2 20:00,1,0,0,0,8.8,83,4,94.94
2021/2/2 21:00,1,0,0,0,8.8,84,3,84.62
2021/2/2 22:00,1,0,0,0,9,82,3,76.52
2021/2/2 23:00,1,0,0,0,9,81,4,70.66
2021/2/3 00:00,1,0,0,0,9.1,82,4,61.41
2021/2/3 01:00,1,0,0,0,9.1,83,3,56.06
2021/2/3 02:00,1,0,0,0,9,84,2,54.37
2021/2/3 03:00,1,0,0,0,9.1,84,2,54.75
2021/2/3 04:00,1,0,0,0,8.9,87,4,54.95
2021/2/3 05:00,1,0,0,0,8.9,87,3,57.33
2021/2/3 06:00,1,0,0,0,8.8,84,3,72.81
2021/2/3 07:00,1,0,0,0,8.9,85,4,100.16
2021/2/3 08:00,1,0,0,0,9.5,82,4,100.53
2021/2/3 09:00,1,0,0,0,9.2,86,4,96.86
2021/2/3 10:00,1,0,0,0,9,84,13,90.24
2021/2/3 11:00,1,0,0,0.1,8.1,90,9,86.29
2021/2/3 12:00,1,0,0,0,8.4,89,8,86.09
2021/2/3 13:00,1,0,0,0.3,8,94,6,88.46
2021/2/3 14:00,1,0,0,0.5,7.9,96,7,85.52
2021/2/3 15:00,1,0,0,0.2,8.1,96,5,82.27
2021/2/3 16:00,1,0,0,0.7,8.1,97,5,79.27
2021/2/3 17:00,1,0,0,0.4,8.2,97,4,82.25
2021/2/3 18:00,1,0,0,0.2,8.2,98,7,87.19
2021/2/3 19:00,1,0,0,0.2,8.3,98,4,92.67
2021/2/3 20:00,1,0,0,0.2,8.5,98,4,94.61
2021/2/3 21:00,1,0,0,0.3,8.7,98,4,85.59
2021/2/3 22:00,1,0,0,0.1,9.1,98,4,76.09
2021/2/3 23:00,1,0,0,0,9.8,97,5,70.86
2021/2/4 00:00,1,0,0,0,8.7,95,8,60.67
2021/2/4 01:00,1,0,0,0,8.6,98,12,57.05
2021/2/4 02:00,1,0,0,0.2,8.6,98,8,55.55
2021/2/4 03:00,1,0,0,0.3,8.5,98,7,55
2021/2/4 04:00,1,0,0,0.1,8.2,98,11,55.39
2021/2/4 05:00,1,0,0,0,8.2,98,8,58.39
2021/2/4 06:00,1,0,0,0,8.3,97,8,73.45
2021/2/4 07:00,1,0,0,0,8.5,97,4,99.96
2021/2/4 08:00,1,0,0,0,8.6,96,3,100.01
2021/2/4 09:00,1,0,0,0,9,95,4,95.86
2021/2/4 10:00,1,0,0,0,9.3,94,3,93.28
2021/2/4 11:00,1,0,0,0,9.7,90,4,89.4
2021/2/4 12:00,1,0,0,0,9.6,91,6,87.74
2021/2/4 13:00,1,0,0,0,9.8,91,8,89.52
2021/2/4 14:00,1,0,0,0,9.7,92,11,86.5
2021/2/4 15:00,1,0,0,0,9.7,91,10,81.26
2021/2/4 16:00,1,0,0,0,9.8,91,5,79.8
2021/2/4 17:00,1,0,0,0,9.8,92,3,82.34
2021/2/4 18:00,1,0,0,0,9.8,93,4,86.21
2021/2/4 19:00,1,0,0,0,9.9,92,8,93.6
2021/2/4 20:00,1,0,0,0,9.8,92,4,94.47
2021/2/4 21:00,1,0,0,0,10,90,3,86.82
2021/2/4 22:00,1,0,0,0,9.8,92,5,76.17
2021/2/4 23:00,1,0,0,0,9.7,94,3,69.65
2021/2/5 00:00,1,0,0,0,9.6,95,2,62.47
2021/2/5 01:00,1,0,0,0,9.6,96,3,56.81
2021/2/5 02:00,1,0,0,0.4,9.3,96,4,54.61
2021/2/5 03:00,1,0,0,0,9.4,97,1,54.71
2021/2/5 04:00,1,0,0,0,9.6,98,3,55.52
2021/2/5 05:00,1,0,0,0.2,9.5,98,5,58.4
2021/2/5 06:00,1,0,0,0.8,9.6,98,4,72.3
2021/2/5 07:00,1,0,0,0.1,9.8,99,5,100.16
2021/2/5 08:00,1,0,0,0,9.8,99,4,104.11
2021/2/5 09:00,1,0,0,0,9.8,99,4,98.68
2021/2/5 10:00,1,0,0,0,9.5,99,9,92.6
2021/2/5 11:00,1,0,0,0,9.8,99,2,90.27
2021/2/5 12:00,1,0,0,0,10,99,1,91.49
2021/2/5 13:00,1,0,0,0,9.7,98,6,92.52
2021/2/5 14:00,1,0,0,0,9.8,99,4,89.33
2021/2/5 15:00,1,0,0,0,10.2,99,5,87.35
2021/2/5 16:00,1,0,0,0,10.3,96,4,92.82
2021/2/5 17:00,1,0,0,0,9.8,97,4,88.57
2021/2/5 18:00,1,0,0,0,9.6,98,7,89.72
2021/2/5 19:00,1,0,0,0,9.3,99,8,94.84
2021/2/5 20:00,1,0,0,0,9.3,100,5,93.15
2021/2/5 21:00,1,0,0,0,9.3,100,4,86.44
2021/2/5 22:00,1,0,0,0,9.2,100,5,78.77
2021/2/5 23:00,1,0,0,0,9.2,100,5,72.75
2021/2/6 00:00,1,0,0,0.1,9.1,100,5,65.54
2021/2/6 01:00,1,0,0,0,9.2,100,5,61.24
2021/2/6 02:00,1,0,0,0.1,9.2,100,4,59
2021/2/6 03:00,1,0,0,0.3,9.2,100,5,57.95
2021/2/6 04:00,1,0,0,0.1,9.3,100,5,58.28
2021/2/6 05:00,1,0,0,0,9.3,100,4,60.51
2021/2/6 06:00,1,0,0,0.1,9.3,100,5,66.56
2021/2/6 07:00,1,0,0,0.1,9.3,100,5,80.9
2021/2/6 08:00,1,0,0,0.1,9.4,100,3,98.4
2021/2/6 09:00,1,0,0,0,9.5,100,5,110.79
2021/2/6 10:00,1,0,0,0,9.5,100,8,107.13
2021/2/6 11:00,1,0,0,0,9.8,100,3,101.84
2021/2/6 12:00,1,0,0,0,10,100,4,98.77
2021/2/6 13:00,1,0,0,0,9.9,100,6,98.26
2021/2/6 14:00,1,0,0,0,9.9,100,7,92.42
2021/2/6 15:00,1,0,0,0,10.1,100,7,87.14
2021/2/6 16:00,1,0,0,0,10.2,99,2,86.16
2021/2/6 17:00,1,0,0,0,10.5,98,3,86.42
2021/2/6 18:00,1,0,0,0,10.2,97,4,88.72
2021/2/6 19:00,1,0,0,0,10.5,98,2,91.3
2021/2/6 20:00,1,0,0,0,10.1,98,6,90.64
2021/2/6 21:00,1,0,0,0,10.1,98,3,84.71
2021/2/6 22:00,1,0,0,0,10.3,98,3,78.29
2021/2/6 23:00,1,0,0,0,10.6,98,2,72.87
2021/2/7 00:00,1,0,0,0,10.2,97,3,66.6
2021/2/7 01:00,1,0,0,0,10.7,97,4,61.49
2021/2/7 02:00,1,0,0,0,10.4,98,4,58.87
2021/2/7 03:00,1,0,0,0,10.5,97,5,58.18
